"Time Series Data"
"DBKEY","STATION","TYPE","UNITS","FQ","STAT","STRATA","OPNUM","RCDR","AGENCY","START","END","CNTY","LAT","LONG","SEC","TWP","RNG","ALTERNATE ID"
"91472","S29_S","FLOW","cfs","DA","MEAN","0","","DRV","WMD","1985","2025","DAD","255544","800905","16","52","42","S29-S-Q",
 
"Station","DBKEY","Daily Date","Data Value","Qualifier","Revision Date"
"S29_S","91472","25-NOV-2001","368.93","","15-OCT-2019"
"S29_S","91472","26-NOV-2001","356.76","","15-OCT-2019"
"S29_S","91472","27-NOV-2001","340.74","","15-OCT-2019"
"S29_S","91472","28-NOV-2001","124.21","","15-OCT-2019"
"S29_S","91472","29-NOV-2001","0","","14-JUN-2017"
"S29_S","91472","30-NOV-2001","150.86","E","15-OCT-2019"
"S29_S","91472","01-DEC-2001","193.10","","15-OCT-2019"
"S29_S","91472","02-DEC-2001","220.91","","15-OCT-2019"
"S29_S","91472","03-DEC-2001","158.01","","15-OCT-2019"
"S29_S","91472","04-DEC-2001","118.31","","15-OCT-2019"
"S29_S","91472","05-DEC-2001","185.59","","15-OCT-2019"
"S29_S","91472","06-DEC-2001","135.28","","15-OCT-2019"
"S29_S","91472","07-DEC-2001","343.42","","15-OCT-2019"
"S29_S","91472","08-DEC-2001","361.82","","15-OCT-2019"
"S29_S","91472","09-DEC-2001","281.91","","15-OCT-2019"
"S29_S","91472","10-DEC-2001","135.54","","15-OCT-2019"
"S29_S","91472","11-DEC-2001","298.57","","15-OCT-2019"
"S29_S","91472","12-DEC-2001","85.93","","15-OCT-2019"
"S29_S","91472","13-DEC-2001","152.03","","15-OCT-2019"
"S29_S","91472","14-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","15-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","16-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","17-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","18-DEC-2001","289.81","","15-OCT-2019"
"S29_S","91472","19-DEC-2001","0","E","14-JUN-2017"
"S29_S","91472","20-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","21-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","22-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","23-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","24-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","25-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","26-DEC-2001","197.86","","15-OCT-2019"
"S29_S","91472","27-DEC-2001","112.60","","15-OCT-2019"
"S29_S","91472","28-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","29-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","30-DEC-2001","0","","14-JUN-2017"
"S29_S","91472","31-DEC-2001","171.39","","15-OCT-2019"
"S29_S","91472","01-JAN-2002","271.70","","15-OCT-2019"
"S29_S","91472","02-JAN-2002","66.36","","15-OCT-2019"
"S29_S","91472","03-JAN-2002","216.42","","15-OCT-2019"
"S29_S","91472","04-JAN-2002","268.89","E","15-OCT-2019"
"S29_S","91472","05-JAN-2002","231.08","","15-OCT-2019"
"S29_S","91472","06-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","07-JAN-2002","325.45","","15-OCT-2019"
"S29_S","91472","08-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","09-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","10-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","11-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","12-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","13-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","14-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","15-JAN-2002","0","E","14-JUN-2017"
"S29_S","91472","16-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","17-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","18-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","19-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","20-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","21-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","22-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","23-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","24-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","25-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","26-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","27-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","28-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","29-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","30-JAN-2002","0","","14-JUN-2017"
"S29_S","91472","31-JAN-2002","23.08","","15-OCT-2019"
"S29_S","91472","01-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","02-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","03-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","04-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","05-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","06-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","07-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","08-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","09-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","10-FEB-2002","821.76","E","15-OCT-2019"
"S29_S","91472","11-FEB-2002","379.25","","15-OCT-2019"
"S29_S","91472","12-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","13-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","14-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","15-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","16-FEB-2002","183.66","","15-OCT-2019"
"S29_S","91472","17-FEB-2002","386.36","","15-OCT-2019"
"S29_S","91472","18-FEB-2002","364.31","","15-OCT-2019"
"S29_S","91472","19-FEB-2002","348.79","","15-OCT-2019"
"S29_S","91472","20-FEB-2002","24.49","","15-OCT-2019"
"S29_S","91472","21-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","22-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","23-FEB-2002","1140.00","","15-OCT-2019"
"S29_S","91472","24-FEB-2002","815.95","","15-OCT-2019"
"S29_S","91472","25-FEB-2002","181.75","","15-OCT-2019"
"S29_S","91472","26-FEB-2002","0","E","14-JUN-2017"
"S29_S","91472","27-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","28-FEB-2002","0","","14-JUN-2017"
"S29_S","91472","01-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","02-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","03-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","04-MAR-2002","290.89","","15-OCT-2019"
"S29_S","91472","05-MAR-2002","420.60","","15-OCT-2019"
"S29_S","91472","06-MAR-2002","372.39","","15-OCT-2019"
"S29_S","91472","07-MAR-2002","457.57","","15-OCT-2019"
"S29_S","91472","08-MAR-2002","288.56","","15-OCT-2019"
"S29_S","91472","09-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","10-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","11-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","12-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","13-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","14-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","15-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","16-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","17-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","18-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","19-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","20-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","21-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","22-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","23-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","24-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","25-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","26-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","27-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","28-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","29-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","30-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","31-MAR-2002","0","","14-JUN-2017"
"S29_S","91472","01-APR-2002","0","","14-JUN-2017"
"S29_S","91472","02-APR-2002","267.48","","15-OCT-2019"
"S29_S","91472","03-APR-2002","0","","14-JUN-2017"
"S29_S","91472","04-APR-2002","0","","14-JUN-2017"
"S29_S","91472","05-APR-2002","0","","14-JUN-2017"
"S29_S","91472","06-APR-2002","0","","14-JUN-2017"
"S29_S","91472","07-APR-2002","0","","14-JUN-2017"
"S29_S","91472","08-APR-2002","0","","14-JUN-2017"
"S29_S","91472","09-APR-2002","0","","14-JUN-2017"
"S29_S","91472","10-APR-2002","0","","14-JUN-2017"
"S29_S","91472","11-APR-2002","0","","14-JUN-2017"
"S29_S","91472","12-APR-2002","0","","14-JUN-2017"
"S29_S","91472","13-APR-2002","0","","14-JUN-2017"
"S29_S","91472","14-APR-2002","0","","14-JUN-2017"
"S29_S","91472","15-APR-2002","0","","14-JUN-2017"
"S29_S","91472","16-APR-2002","0","","14-JUN-2017"
"S29_S","91472","17-APR-2002","0","","14-JUN-2017"
"S29_S","91472","18-APR-2002","0","E","14-JUN-2017"
"S29_S","91472","19-APR-2002","0","","14-JUN-2017"
"S29_S","91472","20-APR-2002","0","","14-JUN-2017"
"S29_S","91472","21-APR-2002","0","","14-JUN-2017"
"S29_S","91472","22-APR-2002","0","","14-JUN-2017"
"S29_S","91472","23-APR-2002","0","","14-JUN-2017"
"S29_S","91472","24-APR-2002","0","","14-JUN-2017"
"S29_S","91472","25-APR-2002","0","","14-JUN-2017"
"S29_S","91472","26-APR-2002","0","","14-JUN-2017"
"S29_S","91472","27-APR-2002","0","","14-JUN-2017"
"S29_S","91472","28-APR-2002","0","","14-JUN-2017"
"S29_S","91472","29-APR-2002","0","","14-JUN-2017"
"S29_S","91472","30-APR-2002","0","","14-JUN-2017"
"S29_S","91472","01-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","02-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","03-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","04-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","05-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","06-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","07-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","08-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","09-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","10-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","11-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","12-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","13-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","14-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","15-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","16-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","17-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","18-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","19-MAY-2002","323.16","","15-OCT-2019"
"S29_S","91472","20-MAY-2002","581.57","","15-OCT-2019"
"S29_S","91472","21-MAY-2002","303.96","","15-OCT-2019"
"S29_S","91472","22-MAY-2002","404.89","","15-OCT-2019"
"S29_S","91472","23-MAY-2002","108.86","","15-OCT-2019"
"S29_S","91472","24-MAY-2002","108.63","","15-OCT-2019"
"S29_S","91472","25-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","26-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","27-MAY-2002","0","","14-JUN-2017"
"S29_S","91472","28-MAY-2002","116.97","","15-OCT-2019"
"S29_S","91472","29-MAY-2002","65.82","","15-OCT-2019"
"S29_S","91472","30-MAY-2002","77.14","","15-OCT-2019"
"S29_S","91472","31-MAY-2002","377.99","","15-OCT-2019"
"S29_S","91472","01-JUN-2002","715.34","","15-OCT-2019"
"S29_S","91472","02-JUN-2002","712.73","","15-OCT-2019"
"S29_S","91472","03-JUN-2002","169.59","","15-OCT-2019"
"S29_S","91472","04-JUN-2002","372.45","E","15-OCT-2019"
"S29_S","91472","05-JUN-2002","357.40","","15-OCT-2019"
"S29_S","91472","06-JUN-2002","352.73","","15-OCT-2019"
"S29_S","91472","07-JUN-2002","289.79","","15-OCT-2019"
"S29_S","91472","08-JUN-2002","335.08","","15-OCT-2019"
"S29_S","91472","09-JUN-2002","454.89","","15-OCT-2019"
"S29_S","91472","10-JUN-2002","829.86","E","15-OCT-2019"
"S29_S","91472","11-JUN-2002","820.11","","15-OCT-2019"
"S29_S","91472","12-JUN-2002","771.25","","15-OCT-2019"
"S29_S","91472","13-JUN-2002","812.66","","15-OCT-2019"
"S29_S","91472","14-JUN-2002","1122.90","","15-OCT-2019"
"S29_S","91472","15-JUN-2002","1406.25","","15-OCT-2019"
"S29_S","91472","16-JUN-2002","1314.85","","15-OCT-2019"
"S29_S","91472","17-JUN-2002","1193.81","","15-OCT-2019"
"S29_S","91472","18-JUN-2002","1009.52","","15-OCT-2019"
"S29_S","91472","19-JUN-2002","1129.78","","15-OCT-2019"
"S29_S","91472","20-JUN-2002","1072.93","E","15-OCT-2019"
"S29_S","91472","21-JUN-2002","1154.39","E","15-OCT-2019"
"S29_S","91472","22-JUN-2002","1130.39","","15-OCT-2019"
"S29_S","91472","23-JUN-2002","1310.02","","15-OCT-2019"
"S29_S","91472","24-JUN-2002","1240.38","","15-OCT-2019"
"S29_S","91472","25-JUN-2002","1262.21","","15-OCT-2019"
"S29_S","91472","26-JUN-2002","1374.96","","15-OCT-2019"
"S29_S","91472","27-JUN-2002","1252.11","","15-OCT-2019"
"S29_S","91472","28-JUN-2002","1129.98","","15-OCT-2019"
"S29_S","91472","29-JUN-2002","1049.07","","15-OCT-2019"
"S29_S","91472","30-JUN-2002","1017.20","","15-OCT-2019"
"S29_S","91472","01-JUL-2002","1145.93","","15-OCT-2019"
"S29_S","91472","02-JUL-2002","1207.46","","15-OCT-2019"
"S29_S","91472","03-JUL-2002","1130.84","","15-OCT-2019"
"S29_S","91472","04-JUL-2002","1109.06","","15-OCT-2019"
"S29_S","91472","05-JUL-2002","1100.86","","15-OCT-2019"
"S29_S","91472","06-JUL-2002","950.57","","15-OCT-2019"
"S29_S","91472","07-JUL-2002","975.32","","15-OCT-2019"
"S29_S","91472","08-JUL-2002","1143.50","","15-OCT-2019"
"S29_S","91472","09-JUL-2002","1216.77","","15-OCT-2019"
"S29_S","91472","10-JUL-2002","1345.50","","15-OCT-2019"
"S29_S","91472","11-JUL-2002","1377.06","","15-OCT-2019"
"S29_S","91472","12-JUL-2002","1324.43","","15-OCT-2019"
"S29_S","91472","13-JUL-2002","1137.77","","15-OCT-2019"
"S29_S","91472","14-JUL-2002","1059.53","","15-OCT-2019"
"S29_S","91472","15-JUL-2002","978.79","","15-OCT-2019"
"S29_S","91472","16-JUL-2002","820.52","E","15-OCT-2019"
"S29_S","91472","17-JUL-2002","602.64","","15-OCT-2019"
"S29_S","91472","18-JUL-2002","832.94","","15-OCT-2019"
"S29_S","91472","19-JUL-2002","1068.50","","15-OCT-2019"
"S29_S","91472","20-JUL-2002","699.72","","15-OCT-2019"
"S29_S","91472","21-JUL-2002","699.96","","15-OCT-2019"
"S29_S","91472","22-JUL-2002","977.63","","15-OCT-2019"
"S29_S","91472","23-JUL-2002","313.70","","15-OCT-2019"
"S29_S","91472","24-JUL-2002","249.54","","15-OCT-2019"
"S29_S","91472","25-JUL-2002","394.44","","15-OCT-2019"
"S29_S","91472","26-JUL-2002","386.41","","15-OCT-2019"
"S29_S","91472","27-JUL-2002","368.01","","15-OCT-2019"
"S29_S","91472","28-JUL-2002","336.93","","15-OCT-2019"
"S29_S","91472","29-JUL-2002","89.26","","15-OCT-2019"
"S29_S","91472","30-JUL-2002","49.58","","15-OCT-2019"
"S29_S","91472","31-JUL-2002","0","","14-JUN-2017"
"S29_S","91472","01-AUG-2002","0","","14-JUN-2017"
"S29_S","91472","02-AUG-2002","62.47","","15-OCT-2019"
"S29_S","91472","03-AUG-2002","293.28","","15-OCT-2019"
"S29_S","91472","04-AUG-2002","370.87","","15-OCT-2019"
"S29_S","91472","05-AUG-2002","367.13","E","15-OCT-2019"
"S29_S","91472","06-AUG-2002","289.68","","15-OCT-2019"
"S29_S","91472","07-AUG-2002","317.68","","15-OCT-2019"
"S29_S","91472","08-AUG-2002","425.42","","15-OCT-2019"
"S29_S","91472","09-AUG-2002","442.62","","15-OCT-2019"
"S29_S","91472","10-AUG-2002","435.44","","15-OCT-2019"
"S29_S","91472","11-AUG-2002","617.51","","15-OCT-2019"
"S29_S","91472","12-AUG-2002","471.16","","15-OCT-2019"
"S29_S","91472","13-AUG-2002","227.20","","15-OCT-2019"
"S29_S","91472","14-AUG-2002","357.33","","15-OCT-2019"
"S29_S","91472","15-AUG-2002","393.30","","15-OCT-2019"
"S29_S","91472","16-AUG-2002","298.97","","15-OCT-2019"
"S29_S","91472","17-AUG-2002","361.37","","15-OCT-2019"
"S29_S","91472","18-AUG-2002","280.82","","15-OCT-2019"
"S29_S","91472","19-AUG-2002","300.18","","15-OCT-2019"
"S29_S","91472","20-AUG-2002","274.86","E","15-OCT-2019"
"S29_S","91472","21-AUG-2002","341.00","","15-OCT-2019"
"S29_S","91472","22-AUG-2002","398.56","","15-OCT-2019"
"S29_S","91472","23-AUG-2002","395.01","","15-OCT-2019"
"S29_S","91472","24-AUG-2002","379.92","","15-OCT-2019"
"S29_S","91472","25-AUG-2002","366.27","","15-OCT-2019"
"S29_S","91472","26-AUG-2002","344.44","","15-OCT-2019"
"S29_S","91472","27-AUG-2002","604.63","","15-OCT-2019"
"S29_S","91472","28-AUG-2002","945.38","E","15-OCT-2019"
"S29_S","91472","29-AUG-2002","900.04","","15-OCT-2019"
"S29_S","91472","30-AUG-2002","876.46","","15-OCT-2019"
"S29_S","91472","31-AUG-2002","784.72","","15-OCT-2019"
"S29_S","91472","01-SEP-2002","701.85","","15-OCT-2019"
"S29_S","91472","02-SEP-2002","643.80","","15-OCT-2019"
"S29_S","91472","03-SEP-2002","646.96","","15-OCT-2019"
"S29_S","91472","04-SEP-2002","655.17","","15-OCT-2019"
"S29_S","91472","05-SEP-2002","760.36","","15-OCT-2019"
"S29_S","91472","06-SEP-2002","813.14","","15-OCT-2019"
"S29_S","91472","07-SEP-2002","749.69","","15-OCT-2019"
"S29_S","91472","08-SEP-2002","799.63","","15-OCT-2019"
"S29_S","91472","09-SEP-2002","796.57","","15-OCT-2019"
"S29_S","91472","10-SEP-2002","805.22","E","15-OCT-2019"
"S29_S","91472","11-SEP-2002","970.85","","15-OCT-2019"
"S29_S","91472","12-SEP-2002","1072.84","","15-OCT-2019"
"S29_S","91472","13-SEP-2002","508.75","","15-OCT-2019"
"S29_S","91472","14-SEP-2002","599.99","","15-OCT-2019"
"S29_S","91472","15-SEP-2002","386.41","","15-OCT-2019"
"S29_S","91472","16-SEP-2002","307.94","","15-OCT-2019"
"S29_S","91472","17-SEP-2002","679.00","","15-OCT-2019"
"S29_S","91472","18-SEP-2002","777.61","","15-OCT-2019"
"S29_S","91472","19-SEP-2002","656.24","","15-OCT-2019"
"S29_S","91472","20-SEP-2002","655.88","","15-OCT-2019"
"S29_S","91472","21-SEP-2002","625.71","","15-OCT-2019"
"S29_S","91472","22-SEP-2002","588.33","","15-OCT-2019"
"S29_S","91472","23-SEP-2002","597.82","","15-OCT-2019"
"S29_S","91472","24-SEP-2002","606.17","","15-OCT-2019"
"S29_S","91472","25-SEP-2002","582.29","","15-OCT-2019"
"S29_S","91472","26-SEP-2002","554.00","","15-OCT-2019"
"S29_S","91472","27-SEP-2002","575.03","","15-OCT-2019"
"S29_S","91472","28-SEP-2002","562.66","","15-OCT-2019"
"S29_S","91472","29-SEP-2002","553.40","","15-OCT-2019"
"S29_S","91472","30-SEP-2002","505.26","","15-OCT-2019"
"S29_S","91472","01-OCT-2002","481.07","","15-OCT-2019"
"S29_S","91472","02-OCT-2002","463.60","","15-OCT-2019"
"S29_S","91472","03-OCT-2002","138.43","","15-OCT-2019"
"S29_S","91472","04-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","05-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","06-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","07-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","08-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","09-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","10-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","11-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","12-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","13-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","14-OCT-2002","524.84","","15-OCT-2019"
"S29_S","91472","15-OCT-2002","538.14","","15-OCT-2019"
"S29_S","91472","16-OCT-2002","522.07","","15-OCT-2019"
"S29_S","91472","17-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","18-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","19-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","20-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","21-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","22-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","23-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","24-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","25-OCT-2002","0","","14-JUN-2017"
"S29_S","91472","26-OCT-2002","171.38","","15-OCT-2019"
"S29_S","91472","27-OCT-2002","97.26","","15-OCT-2019"
"S29_S","91472","28-OCT-2002","22.88","","15-OCT-2019"
"S29_S","91472","29-OCT-2002","65.53","","15-OCT-2019"
"S29_S","91472","30-OCT-2002","70.02","","15-OCT-2019"
"S29_S","91472","31-OCT-2002","28.64","","15-OCT-2019"
"S29_S","91472","01-NOV-2002","82.99","","15-OCT-2019"
"S29_S","91472","02-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","03-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","04-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","05-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","06-NOV-2002","318.29","","15-OCT-2019"
"S29_S","91472","07-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","08-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","09-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","10-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","11-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","12-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","13-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","14-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","15-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","16-NOV-2002","303.20","E","15-OCT-2019"
"S29_S","91472","17-NOV-2002","741.52","E","15-OCT-2019"
"S29_S","91472","18-NOV-2002","300.81","","15-OCT-2019"
"S29_S","91472","19-NOV-2002","229.51","","15-OCT-2019"
"S29_S","91472","20-NOV-2002","171.35","","15-OCT-2019"
"S29_S","91472","21-NOV-2002","161.75","","15-OCT-2019"
"S29_S","91472","22-NOV-2002","176.80","","15-OCT-2019"
"S29_S","91472","23-NOV-2002","330.79","","15-OCT-2019"
"S29_S","91472","24-NOV-2002","201.83","","15-OCT-2019"
"S29_S","91472","25-NOV-2002","0","","14-JUN-2017"
"S29_S","91472","26-NOV-2002","410.04","","15-OCT-2019"
"S29_S","91472","27-NOV-2002","15.39","","15-OCT-2019"
"S29_S","91472","28-NOV-2002","15.12","","15-OCT-2019"
"S29_S","91472","29-NOV-2002","15.76","","15-OCT-2019"
"S29_S","91472","30-NOV-2002","16.20","","15-OCT-2019"
"S29_S","91472","01-DEC-2002","14.81","","15-OCT-2019"
"S29_S","91472","02-DEC-2002","237.13","","15-OCT-2019"
"S29_S","91472","03-DEC-2002","150.84","","15-OCT-2019"
"S29_S","91472","04-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","05-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","06-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","07-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","08-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","09-DEC-2002","1397.04","","15-OCT-2019"
"S29_S","91472","10-DEC-2002","1566.04","","15-OCT-2019"
"S29_S","91472","11-DEC-2002","1494.44","","15-OCT-2019"
"S29_S","91472","12-DEC-2002","1219.73","","15-OCT-2019"
"S29_S","91472","13-DEC-2002","1036.20","","15-OCT-2019"
"S29_S","91472","14-DEC-2002","939.77","","15-OCT-2019"
"S29_S","91472","15-DEC-2002","789.04","","15-OCT-2019"
"S29_S","91472","16-DEC-2002","763.17","","15-OCT-2019"
"S29_S","91472","17-DEC-2002","178.80","","15-OCT-2019"
"S29_S","91472","18-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","19-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","20-DEC-2002","129.41","","15-OCT-2019"
"S29_S","91472","21-DEC-2002","385.08","","15-OCT-2019"
"S29_S","91472","22-DEC-2002","378.56","","15-OCT-2019"
"S29_S","91472","23-DEC-2002","188.05","","15-OCT-2019"
"S29_S","91472","24-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","25-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","26-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","27-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","28-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","29-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","30-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","31-DEC-2002","0","","14-JUN-2017"
"S29_S","91472","01-JAN-2003","35.19","","15-OCT-2019"
"S29_S","91472","02-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","03-JAN-2003","309.13","","15-OCT-2019"
"S29_S","91472","04-JAN-2003","207.09","","15-OCT-2019"
"S29_S","91472","05-JAN-2003","196.53","","15-OCT-2019"
"S29_S","91472","06-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","07-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","08-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","09-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","10-JAN-2003","188.51","","15-OCT-2019"
"S29_S","91472","11-JAN-2003","362.60","","15-OCT-2019"
"S29_S","91472","12-JAN-2003","365.95","","15-OCT-2019"
"S29_S","91472","13-JAN-2003","79.40","","15-OCT-2019"
"S29_S","91472","14-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","15-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","16-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","17-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","18-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","19-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","20-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","21-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","22-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","23-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","24-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","25-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","26-JAN-2003","0","","14-JUN-2017"
"S29_S","91472","27-JAN-2003","0","","14-JUN-2017"
